filename,artist,style,genre,artist_label,Image Path,Feature File01,Feature File02,Feature File1,Feature File2,Feature File3
4412.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/4412.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/4412.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/4412.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/4412.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/4412.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/4412.pt
100345.jpg,Victor Brauner,Surrealism,sketch and study,44,/scratch/bbmr/syang7/art/Multitask100k/images/100345.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/100345.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/100345.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/100345.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/100345.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/100345.pt
53715.jpg,Alexandre Benois,Art Nouveau (Modern),history painting,0,/scratch/bbmr/syang7/art/Multitask100k/images/53715.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/0/53715.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/0/53715.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/0/53715.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/0/53715.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/0/53715.pt
36936.jpg,Mary Fedden,Naïve Art (Primitivism),still life,33,/scratch/bbmr/syang7/art/Multitask100k/images/36936.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/33/36936.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/33/36936.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/33/36936.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/33/36936.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/33/36936.pt
84998.jpg,Lovis Corinth,Expressionism,mythological painting,32,/scratch/bbmr/syang7/art/Multitask100k/images/84998.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/84998.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/84998.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/84998.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/84998.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/84998.pt
12041.jpg,Ivan Generalic,Naïve Art (Primitivism),landscape,22,/scratch/bbmr/syang7/art/Multitask100k/images/12041.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/22/12041.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/22/12041.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/22/12041.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/22/12041.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/22/12041.pt
84730.jpg,Lovis Corinth,Impressionism,self-portrait,32,/scratch/bbmr/syang7/art/Multitask100k/images/84730.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/84730.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/84730.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/84730.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/84730.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/84730.pt
84831.jpg,Lovis Corinth,Impressionism,portrait,32,/scratch/bbmr/syang7/art/Multitask100k/images/84831.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/84831.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/84831.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/84831.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/84831.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/84831.pt
63708.jpg,Lovis Corinth,Expressionism,portrait,32,/scratch/bbmr/syang7/art/Multitask100k/images/63708.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/63708.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/63708.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/63708.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/63708.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/63708.pt
58221.jpg,Lovis Corinth,Impressionism,genre painting,32,/scratch/bbmr/syang7/art/Multitask100k/images/58221.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/58221.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/58221.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/58221.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/58221.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/58221.pt
30406.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/30406.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/30406.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/30406.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/30406.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/30406.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/30406.pt
11805.jpg,Jean David,Surrealism,marina,25,/scratch/bbmr/syang7/art/Multitask100k/images/11805.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/25/11805.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/25/11805.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/25/11805.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/25/11805.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/25/11805.pt
60665.jpg,Walter Crane,Neo-Romanticism,allegorical painting,48,/scratch/bbmr/syang7/art/Multitask100k/images/60665.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/48/60665.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/48/60665.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/48/60665.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/48/60665.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/48/60665.pt
40027.jpg,Jean David,Cubism,cityscape,25,/scratch/bbmr/syang7/art/Multitask100k/images/40027.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/25/40027.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/25/40027.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/25/40027.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/25/40027.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/25/40027.pt
13399.jpg,Lovis Corinth,Expressionism,religious painting,32,/scratch/bbmr/syang7/art/Multitask100k/images/13399.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/13399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/13399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/13399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/13399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/13399.pt
42576.jpg,Lovis Corinth,Impressionism,flower painting,32,/scratch/bbmr/syang7/art/Multitask100k/images/42576.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/42576.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/42576.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/42576.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/42576.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/42576.pt
44312.jpg,Caravaggio,Baroque,religious painting,6,/scratch/bbmr/syang7/art/Multitask100k/images/44312.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/6/44312.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/6/44312.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/6/44312.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/6/44312.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/6/44312.pt
3107.jpg,Louise Elisabeth Vigee Le Brun,Rococo,portrait,31,/scratch/bbmr/syang7/art/Multitask100k/images/3107.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/31/3107.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/31/3107.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/31/3107.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/31/3107.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/31/3107.pt
7240.jpg,Mary Fedden,Naïve Art (Primitivism),still life,33,/scratch/bbmr/syang7/art/Multitask100k/images/7240.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/33/7240.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/33/7240.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/33/7240.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/33/7240.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/33/7240.pt
50222.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/50222.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/50222.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/50222.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/50222.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/50222.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/50222.pt
82213.jpg,Mary Fedden,Naïve Art (Primitivism),still life,33,/scratch/bbmr/syang7/art/Multitask100k/images/82213.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/33/82213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/33/82213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/33/82213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/33/82213.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/33/82213.pt
57554.jpg,Nicolas Poussin,Classicism,genre painting,35,/scratch/bbmr/syang7/art/Multitask100k/images/57554.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/35/57554.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/35/57554.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/35/57554.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/35/57554.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/35/57554.pt
74786.jpg,Victor Brauner,Surrealism,figurative,44,/scratch/bbmr/syang7/art/Multitask100k/images/74786.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/74786.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/74786.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/74786.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/74786.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/74786.pt
36070.jpg,Henryk Siemiradzki,Academicism,portrait,21,/scratch/bbmr/syang7/art/Multitask100k/images/36070.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/21/36070.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/21/36070.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/21/36070.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/21/36070.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/21/36070.pt
90855.jpg,Alfred Wallis,Naïve Art (Primitivism),cityscape,1,/scratch/bbmr/syang7/art/Multitask100k/images/90855.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/1/90855.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/1/90855.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/1/90855.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/1/90855.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/1/90855.pt
43323.jpg,Lovis Corinth,Expressionism,self-portrait,32,/scratch/bbmr/syang7/art/Multitask100k/images/43323.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/43323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/43323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/43323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/43323.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/43323.pt
22002.jpg,Edvard Munch,Expressionism,self-portrait,9,/scratch/bbmr/syang7/art/Multitask100k/images/22002.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/9/22002.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/9/22002.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/9/22002.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/9/22002.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/9/22002.pt
83606.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/83606.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/83606.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/83606.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/83606.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/83606.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/83606.pt
45680.jpg,Gerrit Dou,Baroque,self-portrait,17,/scratch/bbmr/syang7/art/Multitask100k/images/45680.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/17/45680.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/17/45680.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/17/45680.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/17/45680.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/17/45680.pt
88674.jpg,Paul Klee,Expressionism,cloudscape,36,/scratch/bbmr/syang7/art/Multitask100k/images/88674.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/36/88674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/36/88674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/36/88674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/36/88674.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/36/88674.pt
23900.jpg,Louise Elisabeth Vigee Le Brun,Rococo,portrait,31,/scratch/bbmr/syang7/art/Multitask100k/images/23900.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/31/23900.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/31/23900.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/31/23900.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/31/23900.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/31/23900.pt
16884.jpg,Walasse Ting,Pop Art,nude painting (nu),47,/scratch/bbmr/syang7/art/Multitask100k/images/16884.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/47/16884.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/47/16884.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/47/16884.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/47/16884.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/47/16884.pt
6677.jpg,Lovis Corinth,Impressionism,genre painting,32,/scratch/bbmr/syang7/art/Multitask100k/images/6677.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/6677.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/6677.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/6677.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/6677.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/6677.pt
6875.jpg,Lovis Corinth,Impressionism,genre painting,32,/scratch/bbmr/syang7/art/Multitask100k/images/6875.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/6875.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/6875.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/6875.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/6875.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/6875.pt
74660.jpg,Willi Baumeister,Abstract Art,abstract,49,/scratch/bbmr/syang7/art/Multitask100k/images/74660.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/74660.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/74660.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/74660.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/74660.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/74660.pt
66128.jpg,Paul Klee,Surrealism,cityscape,36,/scratch/bbmr/syang7/art/Multitask100k/images/66128.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/36/66128.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/36/66128.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/36/66128.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/36/66128.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/36/66128.pt
25760.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/25760.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/25760.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/25760.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/25760.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/25760.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/25760.pt
19733.jpg,Lovis Corinth,Impressionism,portrait,32,/scratch/bbmr/syang7/art/Multitask100k/images/19733.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/19733.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/19733.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/19733.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/19733.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/19733.pt
9621.jpg,Guy Rose,Impressionism,landscape,18,/scratch/bbmr/syang7/art/Multitask100k/images/9621.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/18/9621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/18/9621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/18/9621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/18/9621.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/18/9621.pt
78395.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/78395.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/78395.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/78395.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/78395.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/78395.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/78395.pt
26885.jpg,Lovis Corinth,Expressionism,portrait,32,/scratch/bbmr/syang7/art/Multitask100k/images/26885.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/32/26885.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/32/26885.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/32/26885.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/32/26885.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/32/26885.pt
8098.jpg,Victor Brauner,Surrealism,symbolic painting,44,/scratch/bbmr/syang7/art/Multitask100k/images/8098.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/44/8098.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/44/8098.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/44/8098.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/44/8098.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/44/8098.pt
43066.jpg,Rogier van der Weyden,Northern Renaissance,sketch and study,38,/scratch/bbmr/syang7/art/Multitask100k/images/43066.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/38/43066.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/38/43066.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/38/43066.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/38/43066.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/38/43066.pt
15849.jpg,Willi Baumeister,Art Informel,abstract,49,/scratch/bbmr/syang7/art/Multitask100k/images/15849.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/15849.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/15849.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/15849.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/15849.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/15849.pt
5860.jpg,John Everett Millais,Romanticism,religious painting,27,/scratch/bbmr/syang7/art/Multitask100k/images/5860.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/27/5860.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/27/5860.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/27/5860.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/27/5860.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/27/5860.pt
102773.jpg,Walasse Ting,Pop Art,figurative,47,/scratch/bbmr/syang7/art/Multitask100k/images/102773.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/47/102773.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/47/102773.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/47/102773.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/47/102773.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/47/102773.pt
56320.jpg,Willi Baumeister,Cubism,landscape,49,/scratch/bbmr/syang7/art/Multitask100k/images/56320.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/56320.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/56320.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/56320.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/56320.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/56320.pt
55541.jpg,Filippo Lippi,Early Renaissance,religious painting,12,/scratch/bbmr/syang7/art/Multitask100k/images/55541.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/12/55541.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/12/55541.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/12/55541.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/12/55541.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/12/55541.pt
82570.jpg,Paul Klee,Cubism,cityscape,36,/scratch/bbmr/syang7/art/Multitask100k/images/82570.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/36/82570.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/36/82570.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/36/82570.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/36/82570.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/36/82570.pt
41902.jpg,Willi Baumeister,Abstract Art,abstract,49,/scratch/bbmr/syang7/art/Multitask100k/images/41902.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/41902.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/41902.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/41902.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/41902.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/41902.pt
101264.jpg,Sonia Delaunay,Orphism,poster,40,/scratch/bbmr/syang7/art/Multitask100k/images/101264.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/40/101264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/40/101264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/40/101264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/40/101264.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/40/101264.pt
79989.jpg,Walter Crane,Neo-Romanticism,illustration,48,/scratch/bbmr/syang7/art/Multitask100k/images/79989.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/48/79989.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/48/79989.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/48/79989.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/48/79989.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/48/79989.pt
38399.jpg,Willi Baumeister,Abstract Art,abstract,49,/scratch/bbmr/syang7/art/Multitask100k/images/38399.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/38399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/38399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/38399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/38399.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/38399.pt
69195.jpg,Vladimir Borovikovsky,Rococo,portrait,45,/scratch/bbmr/syang7/art/Multitask100k/images/69195.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/45/69195.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/45/69195.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/45/69195.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/45/69195.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/45/69195.pt
66260.jpg,Willi Baumeister,Abstract Art,figurative,49,/scratch/bbmr/syang7/art/Multitask100k/images/66260.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/66260.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/66260.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/66260.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/66260.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/66260.pt
89583.jpg,Willi Baumeister,Abstract Art,abstract,49,/scratch/bbmr/syang7/art/Multitask100k/images/89583.jpg,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet/49/89583.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_resnet2/49/89583.pt,/scratch/bbmr/syang7/art/Multitask100k/comments/49/89583.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_qwen/49/89583.pt,/scratch/bbmr/syang7/art/Multitask100k/comments_share/49/89583.pt
